,"User","Edited Articles","Bundesedit-Hit","Where?"
27972,"212.201.75.35",1,"False","none"
27973,"172.180.216.66",1,"False","none"
27974,"87.163.71.5",1,"False","none"
27975,"88.73.246.104",1,"False","none"
27976,"85.72.133.253",1,"False","none"
27977,"91.9.204.157",1,"False","none"
27978,"87.78.162.5",1,"False","none"
27979,"178.3.22.50",1,"False","none"
27980,"78.54.133.159",1,"False","none"
27981,"62.202.46.167",1,"False","none"
27982,"62.104.83.170",1,"False","none"
27983,"77.12.122.184",1,"False","none"
27984,"84.143.44.169",1,"False","none"
27985,"79.195.54.124",1,"False","none"
27986,"93.198.199.88",1,"False","none"
27987,"84.58.220.134",1,"False","none"
27988,"85.2.192.202",1,"False","none"
27989,"84.19.193.226",1,"False","none"
27990,"84.58.220.132",1,"False","none"
27991,"82.49.102.35",1,"False","none"
27992,"145.254.128.37",1,"False","none"
27993,"83.236.15.36",1,"False","none"
27994,"46.5.0.224",1,"False","none"
27995,"91.5.200.180",1,"False","none"
27996,"85.183.212.0",1,"False","none"
27997,"82.77.114.34",1,"False","none"
27998,"212.183.121.49",1,"False","none"
27999,"109.41.154.224",1,"False","none"
28000,"91.8.116.187",1,"False","none"
28001,"143.229.193.22",1,"False","none"
28002,"89.15.0.26",1,"False","none"
28003,"31.150.189.87",1,"False","none"
28004,"80.201.201.16",1,"False","none"
28005,"217.187.55.174",1,"False","none"
28006,"2003:5F:2441:9161:2D06:D8FF:1886:F664",1,"False","none"
28007,"80.58.47.107",1,"False","none"
28008,"84.139.167.8",1,"False","none"
28009,"89.183.81.212",1,"False","none"
28010,"129.206.136.37",1,"False","none"
28011,"2003:CD:7F2B:A27:8D2D:4C1C:448E:40B8",1,"False","none"
28012,"90.136.18.124",1,"False","none"
28013,"93.135.80.57",1,"False","none"
28014,"88.217.16.230",1,"False","none"
28015,"91.49.12.105",1,"False","none"
28016,"82.83.252.232",1,"False","none"
28017,"85.1.75.92",1,"False","none"
28018,"134.95.208.176",1,"False","none"
28019,"213.39.150.115",1,"False","none"
28020,"82.135.76.93",1,"False","none"
28021,"88.71.67.4",1,"False","none"
28022,"188.96.182.240",1,"False","none"
28023,"80.136.21.49",1,"False","none"
28024,"84.128.49.177",1,"False","none"
28025,"87.185.90.43",1,"False","none"
28026,"84.59.98.254",1,"False","none"
28027,"178.27.146.4",1,"False","none"
28028,"89.247.8.93",1,"False","none"
28029,"93.233.59.222",1,"False","none"
28030,"89.51.188.203",1,"False","none"
28031,"172.181.39.123",1,"False","none"
28032,"94.134.212.81",1,"False","none"
28033,"80.143.242.90",1,"False","none"
28034,"89.59.148.212",1,"False","none"
28035,"2A02:120B:2C37:9700:6138:268A:78E8:7491",1,"False","none"
28036,"129.234.4.1",1,"False","none"
28037,"85.6.251.40",1,"False","none"
28038,"134.93.205.125",1,"False","none"
28039,"141.60.160.50",1,"False","none"
28040,"83.78.70.125",1,"False","none"
28041,"141.48.69.164",1,"False","none"
28042,"193.159.23.46",1,"False","none"
28043,"2A02:908:FD33:3000:C419:3E4A:7A6B:AA76",1,"False","none"
28044,"87.178.35.42",1,"False","none"
28045,"79.218.245.42",1,"False","none"
28046,"2003:6A:6D76:61ED:C88D:7D76:80D7:3481",1,"False","none"
28047,"217.83.40.160",1,"False","none"
28048,"95.113.251.78",1,"False","none"
28049,"88.74.47.89",1,"False","none"
28050,"84.157.78.236",1,"False","none"
28051,"78.51.43.59",1,"False","none"
28052,"24.176.41.53",1,"False","none"
28053,"89.56.129.21",1,"False","none"
28054,"91.23.46.7",1,"False","none"
28055,"145.254.55.224",1,"False","none"
28056,"84.157.183.58",1,"False","none"
28057,"77.188.54.191",1,"False","none"
28058,"84.56.97.79",1,"False","none"
28059,"217.228.64.192",1,"False","none"
28060,"84.60.222.225",1,"False","none"
28061,"87.79.113.80",1,"False","none"
28062,"188.194.75.15",1,"False","none"
28063,"84.154.69.45",1,"False","none"
28064,"89.204.139.39",1,"False","none"
28065,"81.210.177.91",1,"False","none"
28066,"84.56.172.208",1,"False","none"
28067,"85.16.57.205",1,"False","none"
28068,"84.56.92.17",1,"False","none"
28069,"84.188.207.50",1,"False","none"
28070,"217.81.156.74",1,"False","none"
28071,"134.176.67.99",1,"False","none"
28072,"178.10.181.188",1,"False","none"
28073,"89.54.138.8",1,"False","none"
28074,"80.187.108.6",1,"False","none"
28075,"80.134.52.38",1,"False","none"
28076,"80.187.108.0",1,"False","none"
28077,"85.124.50.29",1,"False","none"
28078,"84.166.243.90",1,"False","none"
28079,"145.254.32.129",1,"False","none"
28080,"84.169.195.2",1,"False","none"
28081,"84.146.177.76",1,"False","none"
28082,"217.235.90.190",1,"False","none"
28083,"213.188.46.93",1,"False","none"
28084,"87.122.37.210",1,"False","none"
28085,"91.5.140.121",1,"False","none"
28086,"95.116.64.204",1,"False","none"
28087,"77.188.146.84",1,"False","none"
28088,"79.194.141.49",1,"False","none"
28089,"134.76.158.249",1,"False","none"
28090,"178.197.232.74",1,"False","none"
28091,"77.1.66.134",1,"False","none"
28092,"151.29.82.140",1,"False","none"
28093,"2003:F2:FBE1:BC67:F86E:D1CB:FDD8:9FF7",1,"False","none"
28094,"2003:E1:E3E1:1501:B5FD:79B6:8DFF:9773",1,"False","none"
28095,"62.4.149.240",1,"False","none"
28096,"84.189.125.33",1,"False","none"
28097,"77.58.83.208",1,"False","none"
28098,"80.144.67.195",1,"False","none"
28099,"93.213.48.247",1,"False","none"
28100,"31.31.20.204",1,"False","none"
28101,"2001:16B8:4BE:BD00:4469:79EC:B7BD:A3BD",1,"False","none"
28102,"84.168.22.81",1,"False","none"
28103,"80.134.89.209",1,"False","none"
28104,"217.111.27.41",1,"False","none"
28105,"217.82.34.32",1,"False","none"
28106,"217.228.127.19",1,"False","none"
28107,"84.57.191.60",1,"False","none"
28108,"80.81.9.25",1,"False","none"
28109,"84.148.210.3",1,"False","none"
28110,"154.15.66.159",1,"False","none"
28111,"5.146.232.74",1,"False","none"
28112,"2003:4C:CE3D:A452:E87E:942C:E433:2CB2",1,"False","none"
28113,"82.83.197.184",1,"False","none"
28114,"79.240.0.251",1,"False","none"
28115,"80.132.203.21",1,"False","none"
28116,"85.178.176.85",1,"False","none"
28117,"62.65.107.110",1,"False","none"
28118,"93.184.128.26",1,"False","none"
28119,"93.184.128.25",1,"False","none"
28120,"93.184.128.24",1,"False","none"
28121,"93.184.128.22",1,"False","none"
28122,"88.77.35.205",1,"False","none"
28123,"89.51.187.184",1,"False","none"
28124,"178.201.212.38",1,"False","none"
28125,"91.21.121.16",1,"False","none"
28126,"84.174.203.98",1,"False","none"
28127,"80.140.63.11",1,"False","none"
28128,"178.11.15.251",1,"False","none"
28129,"217.227.150.94",1,"False","none"
28130,"79.233.13.233",1,"False","none"
28131,"78.52.99.87",1,"False","none"
28132,"91.34.7.165",1,"False","none"
28133,"213.54.196.218",1,"False","none"
28134,"2A02:908:198D:CEE0:9456:BF09:8AFA:ADF6",1,"False","none"
28135,"85.90.140.94",1,"False","none"
28136,"77.4.79.187",1,"False","none"
28137,"217.252.231.92",1,"False","none"
28138,"83.78.76.39",1,"False","none"
28139,"84.134.237.37",1,"False","none"
28140,"80.143.146.60",1,"False","none"
28141,"178.19.229.131",1,"False","none"
28142,"2A02:810D:BC0:1A20:F421:A3D9:1B82:1DBF",1,"False","none"
28143,"84.176.41.232",1,"False","none"
28144,"88.75.61.204",1,"False","none"
28145,"87.165.73.103",1,"False","none"
28146,"89.246.62.140",1,"False","none"
28147,"80.143.162.88",1,"False","none"
28148,"80.138.59.115",1,"False","none"
28149,"212.121.159.50",1,"False","none"
28150,"85.181.49.28",1,"False","none"
28151,"2.210.250.82",1,"False","none"
28152,"195.71.16.43",1,"False","none"
28153,"89.48.235.14",1,"False","none"
28154,"217.83.135.35",1,"False","none"
28155,"141.18.6.50",1,"False","none"
28156,"88.70.171.100",1,"False","none"
28157,"80.228.82.43",1,"False","none"
28158,"178.9.58.9",1,"False","none"
28159,"195.37.166.253",1,"False","none"
28160,"195.37.166.250",1,"False","none"
28161,"213.39.211.91",1,"False","none"
28162,"84.62.139.123",1,"False","none"
28163,"83.135.151.53",1,"False","none"
28164,"77.20.198.95",1,"False","none"
28165,"217.95.11.58",1,"False","none"
28166,"83.17.204.34",1,"False","none"
28167,"84.158.210.58",1,"False","none"
28168,"70.17.98.12",1,"False","none"
28169,"85.93.201.173",1,"False","none"
28170,"80.187.121.41",1,"False","none"
28171,"91.66.45.52",1,"False","none"
28172,"141.35.40.167",1,"False","none"
28173,"2001:16B8:60E3:E700:516E:B2F3:7F67:73BF",1,"False","none"
28174,"78.53.3.253",1,"False","none"
28175,"176.198.116.68",1,"False","none"
28176,"160.45.112.121",1,"False","none"
28177,"217.84.247.160",1,"False","none"
28178,"77.187.122.0",1,"False","none"
28179,"80.134.204.83",1,"False","none"
28180,"79.226.202.19",1,"False","none"
28181,"62.104.214.98",1,"False","none"
28182,"134.30.9.31",1,"False","none"
28183,"138.67.143.47",1,"False","none"
28184,"88.70.174.1",1,"False","none"
28185,"217.228.85.88",1,"False","none"
28186,"37.5.23.101",1,"False","none"
28187,"134.2.57.202",1,"False","none"
28188,"131.220.201.36",1,"False","none"
28189,"78.94.148.194",1,"False","none"
28190,"84.163.223.88",1,"False","none"
28191,"95.90.251.158",1,"False","none"
28192,"160.45.6.27",1,"False","none"
28193,"212.108.189.64",1,"False","none"
28194,"140.247.62.119",1,"False","none"
28195,"2001:638:807:230:75F7:2CA1:11F1:CA6D",1,"False","none"
28196,"62.214.245.56",1,"False","none"
28197,"4.138.95.82",1,"False","none"
28198,"2003:75:2C6D:8983:3DFF:7980:91D9:5933",1,"False","none"
28199,"85.179.20.109",1,"False","none"
28200,"84.169.106.36",1,"False","none"
28201,"80.121.103.16",1,"False","none"
28202,"91.141.3.192",1,"False","none"
28203,"213.35.165.190",1,"False","none"
28204,"91.96.102.46",1,"False","none"
28205,"79.252.72.163",1,"False","none"
28206,"91.61.53.83",1,"False","none"
28207,"88.74.208.204",1,"False","none"
28208,"87.245.34.144",1,"False","none"
28209,"80.228.79.142",1,"False","none"
28210,"212.7.164.68",1,"False","none"
28211,"80.139.63.174",1,"False","none"
28212,"200.60.106.36",1,"False","none"
28213,"80.172.32.102",1,"False","none"
28214,"82.83.195.8",1,"False","none"
28215,"2A02:810D:4B40:28C4:DE85:DEFF:FE91:F0E7",1,"False","none"
28216,"31.18.129.190",1,"False","none"
28217,"212.144.9.77",1,"False","none"
28218,"93.223.90.137",1,"False","none"
28219,"217.5.36.147",1,"False","none"
28220,"85.181.24.108",1,"False","none"
28221,"91.4.120.152",1,"False","none"
28222,"88.66.128.222",1,"False","none"
28223,"217.93.54.92",1,"False","none"
28224,"24.42.31.93",1,"False","none"
28225,"131.251.0.53",1,"False","none"
28226,"80.144.120.91",1,"False","none"
28227,"78.35.110.195",1,"False","none"
28228,"212.201.65.22",1,"False","none"
28229,"92.227.25.85",1,"False","none"
28230,"62.143.126.79",1,"False","none"
28231,"84.185.103.60",1,"False","none"
28232,"141.41.69.111",1,"False","none"
28233,"89.58.157.224",1,"False","none"
28234,"2.85.9.207",1,"False","none"
28235,"62.157.52.254",1,"False","none"
28236,"77.180.197.3",1,"False","none"
28237,"91.12.67.213",1,"False","none"
28238,"91.20.228.35",1,"False","none"
28239,"79.243.62.119",1,"False","none"
28240,"94.139.26.22",1,"False","none"
28241,"137.248.186.4",1,"False","none"
28242,"78.52.147.154",1,"False","none"
28243,"91.96.72.122",1,"False","none"
28244,"80.171.48.89",1,"False","none"
28245,"80.137.245.8",1,"False","none"
28246,"160.46.252.15",1,"False","none"
28247,"84.156.91.119",1,"False","none"
28248,"78.94.244.7",1,"False","none"
28249,"95.33.18.226",1,"False","none"
28250,"188.102.105.58",1,"False","none"
28251,"91.65.128.117",1,"False","none"
28252,"80.128.55.58",1,"False","none"
28253,"217.5.59.58",1,"False","none"
28254,"80.171.114.5",1,"False","none"
28255,"41.242.240.30",1,"False","none"
28256,"88.153.34.218",1,"False","none"
28257,"89.204.135.34",1,"False","none"
28258,"62.153.39.190",1,"False","none"
28259,"79.249.108.13",1,"False","none"
28260,"2003:84:AE2C:8800:64C9:ED5F:9ABF:F343",1,"False","none"
28261,"217.82.241.71",1,"False","none"
28262,"217.83.26.188",1,"False","none"
28263,"84.191.87.219",1,"False","none"
28264,"84.163.6.65",1,"False","none"
28265,"89.0.189.229",1,"False","none"
28266,"85.72.135.191",1,"False","none"
28267,"213.47.146.199",1,"False","none"
28268,"95.33.22.93",1,"False","none"
28269,"2A02:908:69A:4CE0:20E2:2364:417A:20F2",1,"False","none"
28270,"213.244.36.53",1,"False","none"
28271,"89.204.152.53",1,"False","none"
28272,"88.78.153.91",1,"False","none"
28273,"80.185.110.42",1,"False","none"
28274,"152.157.79.253",1,"False","none"
28275,"85.180.75.223",1,"False","none"
28276,"91.12.76.168",1,"False","none"
28277,"2A02:908:CE14:E580:59D0:33BF:7AD2:607B",1,"False","none"
28278,"13.16.137.11",1,"False","none"
28279,"217.235.237.80",1,"False","none"
28280,"84.151.78.184",1,"False","none"
28281,"93.132.89.246",1,"False","none"
28282,"84.151.66.225",1,"False","none"
28283,"2A02:8388:6781:9400:2C46:DD21:B1C:B4BE",1,"False","none"
28284,"31.210.91.5",1,"False","none"
28285,"129.206.90.2",1,"False","none"
28286,"93.207.26.215",1,"False","none"
28287,"84.135.57.2",1,"False","none"
28288,"2.247.6.47",1,"False","none"
28289,"85.178.99.187",1,"False","none"
28290,"95.90.194.82",1,"False","none"
28291,"84.57.41.112",1,"False","none"
28292,"188.174.2.74",1,"False","none"
28293,"188.174.2.73",1,"False","none"
28294,"134.95.189.179",1,"False","none"
28295,"80.136.29.45",1,"False","none"
28296,"91.6.251.250",1,"False","none"
28297,"217.88.88.142",1,"False","none"
28298,"134.76.61.248",1,"False","none"
28299,"2A02:8071:B693:2F00:6813:830A:F222:3AB0",1,"False","none"
28300,"88.76.116.123",1,"False","none"
28301,"212.144.13.69",1,"False","none"
28302,"2A02:908:F761:8E0:CFF:AEC9:3316:3C79",1,"False","none"
28303,"83.109.148.29",1,"False","none"
28304,"2A02:810D:1880:19E0:C497:1D73:68A1:E9A",1,"False","none"
28305,"95.88.115.209",1,"False","none"
28306,"80.137.105.95",1,"False","none"
28307,"217.110.45.205",1,"False","none"
28308,"93.207.47.147",1,"False","none"
28309,"129.69.140.138",1,"False","none"
28310,"188.174.27.15",1,"False","none"
28311,"87.187.83.24",1,"False","none"
28312,"2003:76:4C46:9301:215:5DFF:FEC0:4209",1,"False","none"
28313,"77.11.5.127",1,"False","none"
28314,"109.90.124.210",1,"False","none"
28315,"217.68.166.98",1,"False","none"
28316,"109.40.64.148",1,"False","none"
28317,"87.122.19.71",1,"False","none"
28318,"217.95.201.180",1,"False","none"
28319,"2A02:908:170:A200:D015:4BD5:1B09:35AF",1,"False","none"
28320,"212.95.105.126",1,"False","none"
28321,"77.2.189.59",1,"False","none"
28322,"80.135.190.61",1,"False","none"
28323,"213.39.229.243",1,"False","none"
28324,"217.251.158.90",1,"False","none"
28325,"87.175.171.24",1,"False","none"
28326,"85.181.40.172",1,"False","none"
28327,"85.16.170.40",1,"False","none"
28328,"80.128.229.80",1,"False","none"
28329,"89.53.60.137",1,"False","none"
28330,"89.53.60.130",1,"False","none"
28331,"83.109.164.88",1,"False","none"
28332,"109.250.133.43",1,"False","none"
28333,"84.59.3.205",1,"False","none"
28334,"217.231.183.51",1,"False","none"
28335,"141.50.75.15",1,"False","none"
28336,"93.196.45.6",1,"False","none"
28337,"217.83.13.32",1,"False","none"
28338,"87.161.17.21",1,"False","none"
28339,"88.71.229.22",1,"False","none"
28340,"85.93.221.3",1,"False","none"
28341,"84.155.78.226",1,"False","none"
28342,"134.102.46.88",1,"False","none"
28343,"79.229.5.55",1,"False","none"
28344,"138.232.65.129",1,"False","none"
28345,"80.86.224.103",1,"False","none"
28346,"84.131.88.248",1,"False","none"
28347,"91.17.44.235",1,"False","none"
28348,"5.147.101.30",1,"False","none"
28349,"195.50.158.254",1,"False","none"
28350,"80.133.97.125",1,"False","none"
28351,"84.152.72.189",1,"False","none"
28352,"159.92.57.11",1,"False","none"
28353,"68.43.56.12",1,"False","none"
28354,"217.232.69.17",1,"False","none"
28355,"80.132.95.22",1,"False","none"
28356,"62.143.8.111",1,"False","none"
28357,"84.187.140.45",1,"False","none"
28358,"93.217.188.57",1,"False","none"
28359,"155.250.128.25",1,"False","none"
28360,"62.47.255.17",1,"False","none"
28361,"80.185.213.9",1,"False","none"
28362,"77.183.86.137",1,"False","none"
28363,"84.132.30.103",1,"False","none"
28364,"141.30.207.140",1,"False","none"
28365,"62.155.222.26",1,"False","none"
28366,"84.188.66.166",1,"False","none"
28367,"31.19.23.49",1,"False","none"
28368,"84.159.90.124",1,"False","none"
28369,"77.185.215.19",1,"False","none"
28370,"134.100.29.210",1,"False","none"
28371,"86.33.97.51",1,"False","none"
28372,"84.59.91.31",1,"False","none"
28373,"2003:C0:AF0F:4600:3437:DD97:8286:D9F1",1,"False","none"
28374,"85.8.110.2",1,"False","none"
28375,"87.164.212.94",1,"False","none"
28376,"212.59.61.7",1,"False","none"
28377,"84.59.50.219",1,"False","none"
28378,"92.231.206.80",1,"False","none"
28379,"80.139.84.65",1,"False","none"
28380,"74.118.82.162",1,"False","none"
28381,"84.162.2.207",1,"False","none"
28382,"195.93.65.15",1,"False","none"
28383,"78.104.23.119",1,"False","none"
28384,"79.221.32.184",1,"False","none"
28385,"84.58.248.35",1,"False","none"
28386,"84.133.62.252",1,"False","none"
28387,"80.135.160.82",1,"False","none"
28388,"84.61.227.19",1,"False","none"
28389,"131.220.124.56",1,"False","none"
28390,"213.7.197.69",1,"False","none"
28391,"84.184.227.64",1,"False","none"
28392,"2A02:8108:A80:2B7C:14A1:B155:267F:FD61",1,"False","none"
28393,"84.118.72.53",1,"False","none"
28394,"41.41.135.175",1,"False","none"
28395,"128.176.21.149",1,"False","none"
28396,"87.165.114.88",1,"False","none"
28397,"84.153.162.92",1,"False","none"
28398,"87.178.9.95",1,"False","none"
28399,"87.98.244.221",1,"False","none"
28400,"84.140.172.12",1,"False","none"
28401,"84.44.192.191",1,"False","none"
28402,"80.134.92.226",1,"False","none"
28403,"91.59.191.43",1,"False","none"
28404,"2003:70:CE28:8200:E0A2:4A58:7F8C:9965",1,"False","none"
28405,"217.84.220.9",1,"False","none"
28406,"217.95.254.16",1,"False","none"
28407,"46.115.10.232",1,"False","none"
28408,"213.61.58.74",1,"False","none"
28409,"84.162.67.73",1,"False","none"
28410,"84.135.47.25",1,"False","none"
28411,"62.157.92.138",1,"False","none"
28412,"217.238.12.151",1,"False","none"
28413,"84.59.62.8",1,"False","none"
28414,"72.137.19.47",1,"False","none"
28415,"87.165.232.38",1,"False","none"
28416,"89.244.87.32",1,"False","none"
28417,"82.218.61.23",1,"False","none"
28418,"193.159.65.192",1,"False","none"
28419,"94.16.64.47",1,"False","none"
28420,"134.91.226.64",1,"False","none"
28421,"88.72.254.66",1,"False","none"
28422,"2003:C4:9BCE:6562:8D02:94D:653:E908",1,"False","none"
28423,"89.52.155.253",1,"False","none"
28424,"37.24.196.69",1,"False","none"
28425,"195.14.198.120",1,"False","none"
28426,"62.47.16.237",1,"False","none"
28427,"84.148.99.185",1,"False","none"
28428,"130.60.90.154",1,"False","none"
28429,"77.13.169.144",1,"False","none"
28430,"217.91.86.35",1,"False","none"
28431,"217.87.55.186",1,"False","none"
28432,"95.117.1.210",1,"False","none"
28433,"79.204.70.79",1,"False","none"
28434,"201.243.58.105",1,"False","none"
28435,"82.83.234.160",1,"False","none"
28436,"2A02:908:1B5:A4E0:830:A21D:280B:B8FB",1,"False","none"
28437,"85.179.79.190",1,"False","none"
28438,"2A02:810A:80:19DC:F8E0:A491:269:7CF3",1,"False","none"
28439,"89.13.211.240",1,"False","none"
28440,"84.164.85.64",1,"False","none"
28441,"84.164.85.60",1,"False","none"
28442,"84.175.77.84",1,"False","none"
28443,"91.57.182.30",1,"False","none"
28444,"2001:16B8:6743:1D00:F17C:B0A6:6193:83EC",1,"False","none"
28445,"213.157.27.133",1,"False","none"
28446,"84.187.228.87",1,"False","none"
28447,"193.159.55.14",1,"False","none"
28448,"89.49.74.190",1,"False","none"
28449,"93.219.47.31",1,"False","none"
28450,"84.63.228.141",1,"False","none"
28451,"91.33.141.89",1,"False","none"
28452,"78.51.90.192",1,"False","none"
28453,"217.250.231.66",1,"False","none"
28454,"91.47.121.226",1,"False","none"
28455,"217.95.177.107",1,"False","none"
28456,"188.174.176.9",1,"False","none"
28457,"217.89.42.250",1,"False","none"
28458,"88.65.146.97",1,"False","none"
28459,"84.62.86.124",1,"False","none"
28460,"87.155.10.200",1,"False","none"
28461,"82.113.99.139",1,"False","none"
28462,"134.106.87.55",1,"False","none"
28463,"88.76.46.139",1,"False","none"
28464,"87.165.236.32",1,"False","none"
28465,"217.83.14.222",1,"False","none"
28466,"212.51.13.26",1,"False","none"
28467,"85.179.174.97",1,"False","none"
28468,"217.82.253.114",1,"False","none"
28469,"95.208.120.28",1,"False","none"
28470,"84.185.73.233",1,"False","none"
28471,"91.141.1.249",1,"False","none"
28472,"195.93.60.104",1,"False","none"
28473,"195.93.60.103",1,"False","none"
28474,"145.254.159.31",1,"False","none"
28475,"195.93.60.100",1,"False","none"
28476,"93.232.20.165",1,"False","none"
28477,"77.9.76.6",1,"False","none"
28478,"217.252.35.234",1,"False","none"
28479,"80.145.236.45",1,"False","none"
28480,"89.182.63.103",1,"False","none"
28481,"217.246.25.114",1,"False","none"
28482,"84.157.98.9",1,"False","none"
28483,"201.65.7.3",1,"False","none"
28484,"213.196.242.67",1,"False","none"
28485,"83.135.236.25",1,"False","none"
28486,"91.51.88.107",1,"False","none"
28487,"2003:7A:A93A:C701:1DF6:77E1:F5CF:3C66",1,"False","none"
28488,"85.2.141.184",1,"False","none"
28489,"84.191.35.39",1,"False","none"
28490,"84.73.156.98",1,"False","none"
28491,"194.118.169.72",1,"False","none"
28492,"217.146.144.66",1,"False","none"
28493,"2A01:598:90A1:A6A5:888E:292D:DE6C:A04D",1,"False","none"
28494,"84.191.54.250",1,"False","none"
28495,"84.227.82.210",1,"False","none"
28496,"78.34.44.138",1,"False","none"
28497,"84.151.92.108",1,"False","none"
28498,"217.93.106.141",1,"False","none"
28499,"84.173.33.83",1,"False","none"
28500,"217.124.64.52",1,"False","none"
28501,"80.121.5.7",1,"False","none"
28502,"89.0.98.69",1,"False","none"
28503,"85.178.196.3",1,"False","none"
28504,"84.129.23.171",1,"False","none"
28505,"2A02:8109:1E40:25EF:9889:F282:1D3C:FA5A",1,"False","none"
28506,"85.197.45.59",1,"False","none"
28507,"80.131.156.51",1,"False","none"
28508,"217.249.22.107",1,"False","none"
28509,"86.94.56.27",1,"False","none"
28510,"2001:16B8:6024:B900:888C:2292:1651:D514",1,"False","none"
28511,"46.115.9.87",1,"False","none"
28512,"80.141.82.23",1,"False","none"
28513,"217.228.38.122",1,"False","none"
28514,"84.62.67.173",1,"False","none"
28515,"92.74.64.150",1,"False","none"
28516,"89.52.109.106",1,"False","none"
28517,"46.115.0.77",1,"False","none"
28518,"89.50.94.232",1,"False","none"
28519,"217.228.53.9",1,"False","none"
28520,"85.238.99.127",1,"False","none"
28521,"80.228.74.227",1,"False","none"
28522,"88.78.50.140",1,"False","none"
28523,"2001:16B8:2EEB:9600:B4E9:CFFF:DFE5:7630",1,"False","none"
28524,"91.54.224.7",1,"False","none"
28525,"91.11.89.2",1,"False","none"
28526,"91.10.106.94",1,"False","none"
28527,"5.56.248.227",1,"False","none"
28528,"84.57.73.32",1,"False","none"
28529,"84.189.70.1",1,"False","none"
28530,"217.226.225.81",1,"False","none"
28531,"178.11.8.8",1,"False","none"
28532,"87.122.19.115",1,"False","none"
28533,"87.122.79.147",1,"False","none"
28534,"2A02:2028:653:3B01:642B:F795:8208:E48D",1,"False","none"
28535,"92.226.39.122",1,"False","none"
28536,"87.152.207.16",1,"False","none"
28537,"217.227.164.43",1,"False","none"
28538,"91.32.127.233",1,"False","none"
28539,"188.106.133.11",1,"False","none"
28540,"93.195.52.22",1,"False","none"
28541,"201.159.22.149",1,"False","none"
28542,"192.176.237.2",1,"False","none"
28543,"84.188.151.94",1,"False","none"
28544,"78.43.214.23",1,"False","none"
28545,"94.221.96.208",1,"False","none"
28546,"213.217.123.36",1,"False","none"
28547,"87.172.113.71",1,"False","none"
28548,"217.81.206.198",1,"False","none"
28549,"217.252.154.13",1,"False","none"
28550,"212.82.249.200",1,"False","none"
28551,"2003:46:193D:F16F:C8D7:782A:84B5:EC8D",1,"False","none"
28552,"84.140.185.1",1,"False","none"
28553,"84.189.169.9",1,"False","none"
28554,"90.187.44.149",1,"False","none"
28555,"80.137.4.217",1,"False","none"
28556,"178.7.188.200",1,"False","none"
28557,"87.163.87.55",1,"False","none"
28558,"84.163.94.24",1,"False","none"
28559,"217.80.106.203",1,"False","none"
28560,"2A02:908:DC50:AE80:F168:E1F7:F4F5:93B7",1,"False","none"
28561,"193.84.66.45",1,"False","none"
28562,"2001:16B8:42BB:7800:C807:1126:E581:2778",1,"False","none"
28563,"217.224.139.61",1,"False","none"
28564,"178.188.135.18",1,"False","none"
28565,"92.79.15.147",1,"False","none"
28566,"91.34.92.137",1,"False","none"
28567,"87.186.97.84",1,"False","none"
28568,"80.153.72.138",1,"False","none"
28569,"80.135.64.155",1,"False","none"
28570,"95.90.251.133",1,"False","none"
28571,"201.238.71.157",1,"False","none"
28572,"84.152.231.98",1,"False","none"
28573,"217.85.146.177",1,"False","none"
28574,"217.93.254.250",1,"False","none"
28575,"89.246.33.46",1,"False","none"
28576,"91.15.119.63",1,"False","none"
28577,"79.203.85.153",1,"False","none"
28578,"75.31.246.52",1,"False","none"
28579,"2A02:1206:4559:B430:F951:22CB:26A1:F55D",1,"False","none"
28580,"84.44.143.118",1,"False","none"
28581,"217.249.23.224",1,"False","none"
28582,"134.2.213.116",1,"False","none"
28583,"2001:638:708:304:D563:4F6A:FC85:92A6",1,"False","none"
28584,"193.159.137.50",1,"False","none"
28585,"213.196.192.54",1,"False","none"
28586,"84.63.94.66",1,"False","none"
28587,"78.34.65.112",1,"False","none"
28588,"85.181.144.60",1,"False","none"
28589,"84.149.177.53",1,"False","none"
28590,"217.81.136.179",1,"False","none"
28591,"217.234.37.68",1,"False","none"
28592,"83.135.2.147",1,"False","none"
28593,"90.187.101.51",1,"False","none"
28594,"198.240.212.30",1,"False","none"
28595,"2A01:5C0:14:E661:28BE:6B43:BE89:C467",1,"False","none"
28596,"85.179.250.87",1,"False","none"
28597,"79.254.202.34",1,"False","none"
28598,"213.189.146.37",1,"False","none"
28599,"134.100.1.112",1,"False","none"
28600,"114.247.23.61",1,"False","none"
28601,"2A02:810C:CBC0:C60:5434:96F8:66DE:4F83",1,"False","none"
28602,"94.223.232.70",1,"False","none"
28603,"183.39.140.4",1,"False","none"
28604,"213.191.64.97",1,"False","none"
28605,"80.121.30.38",1,"False","none"
28606,"87.165.104.76",1,"False","none"
28607,"193.83.113.253",1,"False","none"
28608,"216.221.81.98",1,"False","none"
28609,"62.180.204.6",1,"False","none"
28610,"217.184.57.179",1,"False","none"
28611,"95.114.85.151",1,"False","none"
28612,"78.55.145.189",1,"False","none"
28613,"78.50.204.132",1,"False","none"
28614,"2A02:8108:44BF:E475:91D9:20EA:3740:2EB4",1,"False","none"
28615,"217.238.78.66",1,"False","none"
28616,"91.37.98.119",1,"False","none"
28617,"85.180.54.237",1,"False","none"
28618,"77.6.76.239",1,"False","none"
28619,"84.169.48.53",1,"False","none"
28620,"91.34.119.93",1,"False","none"
28621,"84.58.188.29",1,"False","none"
28622,"88.65.195.21",1,"False","none"
